TripType,VisitNumber,Weekday,Upc,ScanCount,DepartmentDescription,FinelineNumber
39,9888,Saturday,2569504308,2,BEDDING,6000
39,9888,Saturday,7418229217,1,PERSONAL CARE,3185
39,9888,Saturday,2270008235,1,BEAUTY,2210
39,9888,Saturday,4223830241,1,IMPULSE MERCHANDISE,125
39,9888,Saturday,2084115246,1,MENS WEAR,3220
999,9890,Saturday,4300028521,2,GROCERY DRY GOODS,3035
999,9890,Saturday,4300028521,-2,GROCERY DRY GOODS,3035
7,9912,Saturday,73573200482,2,HOME DECOR,9840
7,9912,Saturday,1300078511,1,SERVICE DELI,5020
7,9912,Saturday,20708800000,1,SERVICE DELI,8013
7,9912,Saturday,,1,NULL,
7,9912,Saturday,68113106754,1,SERVICE DELI,4010
8,9955,Saturday,7800008240,1,DSD GROCERY,9548
8,9955,Saturday,4011,1,PRODUCE,5501
8,9955,Saturday,2840042052,1,IMPULSE MERCHANDISE,808
999,9962,Saturday,7325700954,-1,PAINT AND ACCESSORIES,4313
999,9962,Saturday,87458603514,1,IMPULSE MERCHANDISE,8023
30,9969,Saturday,88652485550,1,SHOES,4000
30,9969,Saturday,1292628487,1,SHOES,8211
25,9987,Saturday,79283100006,1,LADIESWEAR,3055
25,9987,Saturday,8.81E+11,1,LADIESWEAR,9203
25,9987,Saturday,60538815954,1,SHOES,8902
25,9987,Saturday,70462459932,1,LADIESWEAR,9189
40,9994,Saturday,4000048507,3,IMPULSE MERCHANDISE,100
40,9994,Saturday,4767748248,2,FROZEN FOODS,1851
40,9994,Saturday,88599859178,1,JEWELRY AND SUNGLASSES,6409
40,9994,Saturday,1600043638,1,DSD GROCERY,4659
40,9994,Saturday,2840008773,2,IMPULSE MERCHANDISE,801
40,9994,Saturday,7342000006,1,DAIRY,1353
40,9994,Saturday,3600028786,1,HOUSEHOLD PAPER GOODS,1010
40,9994,Saturday,68113132896,1,PRODUCE,7070
40,9994,Saturday,4062,1,PRODUCE,8104
40,9994,Saturday,2100003961,1,GROCERY DRY GOODS,3050
40,9994,Saturday,30149032040,1,PHARMACY OTC,2126
40,9994,Saturday,2840003912,1,IMPULSE MERCHANDISE,807
40,9994,Saturday,4900000977,1,DSD GROCERY,9211
40,9994,Saturday,3800055690,1,DSD GROCERY,4680
40,9994,Saturday,4157005699,1,DSD GROCERY,9452
40,9994,Saturday,84873700130,1,GROCERY DRY GOODS,4251
40,9994,Saturday,3438,1,PRODUCE,1251
40,9994,Saturday,30043627418,1,PHARMACY OTC,2113
40,9994,Saturday,2840042049,1,IMPULSE MERCHANDISE,808
999,10009,Saturday,87458604264,1,IMPULSE MERCHANDISE,8023
42,10034,Saturday,88530635778,1,MENS WEAR,5201
42,10034,Saturday,87521700453,1,HOME MANAGEMENT,2535
42,10034,Saturday,72783385763,1,JEWELRY AND SUNGLASSES,385
42,10034,Saturday,7874201493,1,"CANDY, TOBACCO, COOKIES",96
999,10051,Saturday,75752800879,-1,IMPULSE MERCHANDISE,808
999,10051,Saturday,2840042054,-1,IMPULSE MERCHANDISE,808
999,10051,Saturday,1111161117,-1,PERSONAL CARE,3181
999,10051,Saturday,5000001011,-2,GROCERY DRY GOODS,3251
999,10051,Saturday,3700089142,-1,PERSONAL CARE,203
999,10051,Saturday,72097250115,-1,"GIRLS WEAR, 4-6X  AND 7-14",500
999,10051,Saturday,64901075163,-1,PERSONAL CARE,6113
999,10051,Saturday,64901075105,-1,PERSONAL CARE,6103
999,10118,Saturday,60538817241,1,OTHER DEPARTMENTS,0
3,10167,Saturday,60538896309,1,FINANCIAL SERVICES,276
3,10167,Saturday,68113163351,1,FINANCIAL SERVICES,275
40,10178,Saturday,1600050950,1,GROCERY DRY GOODS,3808
40,10178,Saturday,1700007193,1,PERSONAL CARE,4944
40,10178,Saturday,2840021573,1,DSD GROCERY,9267
40,10178,Saturday,60538871457,1,DAIRY,9100
40,10178,Saturday,84105804087,1,PERSONAL CARE,1410
40,10178,Saturday,3760059182,1,PRE PACKED DELI,7451
40,10178,Saturday,7874222803,1,GROCERY DRY GOODS,4451
40,10178,Saturday,4400002540,1,DSD GROCERY,2758
40,10178,Saturday,1340912844,1,GROCERY DRY GOODS,2339
40,10178,Saturday,4280072172,1,FROZEN FOODS,1953
40,10178,Saturday,60538818788,1,DAIRY,7955
40,10178,Saturday,1600050330,1,GROCERY DRY GOODS,3808
40,10178,Saturday,7106841012,1,FROZEN FOODS,4063
40,10178,Saturday,3700006224,1,PERSONAL CARE,203
40,10178,Saturday,1200000233,2,DSD GROCERY,9575
40,10178,Saturday,88694432647,1,SLEEPWEAR/FOUNDATIONS,1228
40,10178,Saturday,22616800000,1,MEAT - FRESH & FROZEN,6405
40,10178,Saturday,2840033575,1,DSD GROCERY,8251
40,10178,Saturday,88694432651,1,SLEEPWEAR/FOUNDATIONS,1228
40,10178,Saturday,38151918358,1,PERSONAL CARE,5048
40,10178,Saturday,38151918356,1,PERSONAL CARE,5014
40,10178,Saturday,2840020060,1,DSD GROCERY,9251
40,10178,Saturday,88694432643,1,SLEEPWEAR/FOUNDATIONS,1228
5,10191,Saturday,68113106518,2,PHARMACY OTC,5519
3,10206,Saturday,68113176760,1,FINANCIAL SERVICES,282
42,10250,Saturday,9210081563,1,CELEBRATION,31
42,10250,Saturday,76594046092,1,FABRICS AND CRAFTS,2655
42,10250,Saturday,2652193278,1,CELEBRATION,787
42,10250,Saturday,7166244908,1,OFFICE SUPPLIES,6675
42,10250,Saturday,75883482895,1,CELEBRATION,787
42,10250,Saturday,77898806358,1,TOYS,2419
42,10250,Saturday,9186909453,1,CELEBRATION,787
4,10272,Saturday,68113103681,1,PHARMACY OTC,1122
7,10273,Saturday,7680853328,2,GROCERY DRY GOODS,3920
7,10273,Saturday,7752613915,1,FABRICS AND CRAFTS,5922
7,10273,Saturday,68113108573,1,PRODUCE,7027
7,10273,Saturday,4139000107,1,GROCERY DRY GOODS,2253
7,10273,Saturday,7985646778,1,FABRICS AND CRAFTS,804
7,10273,Saturday,8660025055,1,GROCERY DRY GOODS,2909
7,10273,Saturday,4688,2,PRODUCE,8103
7,10273,Saturday,3421,1,PRODUCE,6425
44,10296,Saturday,7314905208,1,HOME MANAGEMENT,5402
44,10296,Saturday,4460030619,1,HOUSEHOLD CHEMICALS/SUPP,6010
44,10296,Saturday,7874202011,1,HOUSEHOLD PAPER GOODS,266
44,10296,Saturday,5170087103,1,HOUSEHOLD CHEMICALS/SUPP,5520
44,10296,Saturday,7464218506,1,HOUSEHOLD CHEMICALS/SUPP,11
44,10296,Saturday,7112195983,1,LAWN AND GARDEN,4805
44,10296,Saturday,7314905108,1,HOME MANAGEMENT,5400
44,10296,Saturday,3019294205,1,PAINT AND ACCESSORIES,2801
44,10296,Saturday,6827473529,1,DSD GROCERY,2351
44,10296,Saturday,2006620549,3,PAINT AND ACCESSORIES,1017
44,10296,Saturday,7112195984,1,LAWN AND GARDEN,4805
44,10296,Saturday,3700005275,1,HOUSEHOLD CHEMICALS/SUPP,2050
44,10296,Saturday,7874222866,1,GROCERY DRY GOODS,2456
44,10296,Saturday,7226453487,1,LAWN AND GARDEN,402
44,10296,Saturday,7940027210,1,PERSONAL CARE,31
44,10296,Saturday,3700081753,1,HOUSEHOLD CHEMICALS/SUPP,710
44,10296,Saturday,2570071016,1,HOUSEHOLD CHEMICALS/SUPP,5510
44,10296,Saturday,1089258026,1,HOME DECOR,519
44,10296,Saturday,1910019570,1,BEAUTY,4008
44,10296,Saturday,74279777210,1,PETS AND SUPPLIES,3212
44,10296,Saturday,7459052074,1,PERSONAL CARE,7015
44,10296,Saturday,88691000009,1,PAINT AND ACCESSORIES,4404
44,10296,Saturday,2006677808,3,PAINT AND ACCESSORIES,1017
44,10296,Saturday,1089258025,1,HOME DECOR,519
44,10296,Saturday,3706412319,1,PAINT AND ACCESSORIES,4406
44,10296,Saturday,7112195916,1,LAWN AND GARDEN,4828
8,10302,Saturday,8680087310,1,BEAUTY,6124
8,10302,Saturday,8680087022,1,BEAUTY,6124
39,10303,Saturday,71521128477,1,INFANT APPAREL,6106
39,10303,Saturday,3663202760,1,DAIRY,1443
39,10303,Saturday,3663205590,2,DAIRY,1443
39,10303,Saturday,61126999100,1,DSD GROCERY,3467
39,10303,Saturday,5410722101,1,PRODUCE,3108
39,10303,Saturday,4011,1,PRODUCE,5501
39,10303,Saturday,4056,1,PRODUCE,2008
39,10303,Saturday,8768400417,1,DSD GROCERY,4621
39,10303,Saturday,1200081009,1,DSD GROCERY,1311
39,10303,Saturday,3500055500,1,PERSONAL CARE,401
39,10303,Saturday,71521128706,1,INFANT APPAREL,6030
39,10303,Saturday,3700087076,1,INFANT CONSUMABLE HARDLINES,9009
39,10303,Saturday,7874235186,1,DAIRY,1508
39,10303,Saturday,88828940094,1,PRODUCE,1211
39,10303,Saturday,3700082754,1,INFANT CONSUMABLE HARDLINES,207
7,10309,Saturday,20108800000,1,SERVICE DELI,8014
5,10310,Saturday,65006600008,1,PHARMACY OTC,4078
32,10327,Saturday,7780246041,1,BEAUTY,2055
32,10327,Saturday,65356928980,1,TOYS,8007
32,10327,Saturday,3.42E+11,1,TOYS,2803
8,10380,Saturday,7874209931,1,BAKERY,6028
8,10380,Saturday,7480618950,1,"LIQUOR,WINE,BEER",2900
9,10440,Saturday,1467140745,1,BRAS & SHAPEWEAR,1329
35,10444,Saturday,3056151001,1,DSD GROCERY,3304
35,10444,Saturday,4900003124,1,DSD GROCERY,9515
35,10444,Saturday,7518500003,1,COMM BREAD,3704
35,10444,Saturday,2820031772,1,"CANDY, TOBACCO, COOKIES",8012
9,10453,Saturday,64541679262,1,CELEBRATION,14
9,10453,Saturday,2430083786,1,COMM BREAD,2286
9,10453,Saturday,1200014143,1,DSD GROCERY,9501
3,10458,Saturday,60538896309,1,FINANCIAL SERVICES,276
3,10458,Saturday,68113163351,1,FINANCIAL SERVICES,275
999,10495,Saturday,88530600006,-1,MENS WEAR,5142
3,10499,Saturday,60538896309,1,FINANCIAL SERVICES,276
3,10499,Saturday,68113163351,1,FINANCIAL SERVICES,275
37,10511,Saturday,7874237381,1,FROZEN FOODS,1754
37,10511,Saturday,85491800254,1,GROCERY DRY GOODS,2556
37,10511,Saturday,4017,1,PRODUCE,1203
37,10511,Saturday,3338311502,1,PRODUCE,702
37,10511,Saturday,7874205338,1,FROZEN FOODS,1752
37,10511,Saturday,4087,1,PRODUCE,7803
37,10511,Saturday,4856407203,1,COMM BREAD,3706
37,10511,Saturday,7675333324,1,COOK AND DINE,3910
37,10511,Saturday,2733100584,1,DAIRY,7962
37,10511,Saturday,66408104504,1,PRODUCE,902
37,10511,Saturday,7041101341,1,IMPULSE MERCHANDISE,601
37,10511,Saturday,7874237365,1,FROZEN FOODS,1752
37,10511,Saturday,71514172928,1,DAIRY,9020
37,10511,Saturday,4011,1,PRODUCE,5501
37,10511,Saturday,2840005598,1,DSD GROCERY,9267
37,10511,Saturday,2840000210,2,DSD GROCERY,9266
37,10511,Saturday,1284241003,1,PRODUCE,8507
37,10511,Saturday,4610000113,1,DAIRY,7960
37,10511,Saturday,1450001463,1,FROZEN FOODS,3003
37,10511,Saturday,2265571584,1,MEAT - FRESH & FROZEN,6158
37,10511,Saturday,4046,1,PRODUCE,5620
37,10511,Saturday,2263570011,1,SEAFOOD,1019
37,10511,Saturday,1769640705,1,FROZEN FOODS,4072
37,10511,Saturday,4082,1,PRODUCE,4020
39,10519,Saturday,81891401626,1,COOK AND DINE,3903
39,10519,Saturday,7874237427,1,DAIRY,1203
39,10519,Saturday,68142102014,1,PHARMACY OTC,2219
39,10519,Saturday,7279903542,1,IMPULSE MERCHANDISE,125
39,10519,Saturday,4110082073,1,PHARMACY OTC,2205
39,10519,Saturday,73951000283,4,DSD GROCERY,3458
39,10519,Saturday,4800113997,1,GROCERY DRY GOODS,2452
39,10519,Saturday,7874237232,1,DAIRY,1353
39,10519,Saturday,5150000677,1,GROCERY DRY GOODS,2602
39,10519,Saturday,76594016953,1,FABRICS AND CRAFTS,2612
39,10519,Saturday,8267653047,1,FABRICS AND CRAFTS,735
39,10519,Saturday,1632110669,1,FABRICS AND CRAFTS,702
39,10519,Saturday,4427603111,1,DAIRY,1354
39,10519,Saturday,7874207605,1,BAKERY,8902
39,10521,Saturday,7874205458,1,PRE PACKED DELI,7554
39,10521,Saturday,2100000109,1,DAIRY,7953
39,10521,Saturday,68113169985,1,PHARMACY OTC,2124
39,10521,Saturday,5150024177,1,GROCERY DRY GOODS,2651
39,10521,Saturday,2840033579,1,DSD GROCERY,8251
39,10521,Saturday,3151,1,PRODUCE,7801
39,10521,Saturday,7874201444,1,PRE PACKED DELI,7554
39,10521,Saturday,3338365020,1,PRODUCE,7501
39,10521,Saturday,4125950156,1,GROCERY DRY GOODS,2601
39,10523,Saturday,7874211433,1,DSD GROCERY,3502
39,10523,Saturday,31254738421,1,PERSONAL CARE,805
39,10523,Saturday,7874204682,1,GROCERY DRY GOODS,2762
39,10523,Saturday,7874211433,1,DSD GROCERY,3502
39,10523,Saturday,4900004574,1,DSD GROCERY,4611
39,10523,Saturday,4011,1,PRODUCE,5501
39,10523,Saturday,7050102204,1,BEAUTY,4620
39,10523,Saturday,2330040011,1,DSD GROCERY,2251
39,10523,Saturday,4900004523,1,DSD GROCERY,4611
39,10523,Saturday,4900004575,1,DSD GROCERY,4611
39,10523,Saturday,7874228315,1,DAIRY,7956
39,10523,Saturday,60538800144,1,DAIRY,9105
39,10523,Saturday,7874203952,2,HOUSEHOLD PAPER GOODS,110
39,10523,Saturday,7561027510,1,PERSONAL CARE,6124
39,10523,Saturday,7874208171,2,GROCERY DRY GOODS,2756
6,10549,Saturday,1230000024,1,"CANDY, TOBACCO, COOKIES",8012
25,10589,Saturday,60538804357,1,SHOES,1621
25,10589,Saturday,5107107622,1,MENS WEAR,1001
25,10589,Saturday,76789854591,1,MENS WEAR,4847
25,10589,Saturday,88309620094,1,MENS WEAR,8248
25,10589,Saturday,4393549769,1,MENS WEAR,5465
7,10602,Saturday,20966500000,1,SERVICE DELI,7010
40,10627,Saturday,3600040675,1,INFANT CONSUMABLE HARDLINES,202
40,10627,Saturday,3600040675,-1,INFANT CONSUMABLE HARDLINES,202
40,10627,Saturday,9518883000,1,DSD GROCERY,4644
40,10627,Saturday,7287828543,1,GROCERY DRY GOODS,2995
40,10627,Saturday,7874202551,1,FROZEN FOODS,2003
40,10627,Saturday,7874235186,1,DAIRY,1508
40,10627,Saturday,76172098749,1,GROCERY DRY GOODS,4403
40,10627,Saturday,4460030786,1,HOUSEHOLD CHEMICALS/SUPP,1014
40,10627,Saturday,1200001311,3,DSD GROCERY,9205
40,10627,Saturday,9506,1,DSD GROCERY,9225
40,10627,Saturday,7432309149,1,COMM BREAD,3702
40,10627,Saturday,68113132352,1,SERVICE DELI,8013
40,10627,Saturday,4800171199,1,GROCERY DRY GOODS,4292
40,10627,Saturday,7432309090,1,COMM BREAD,3701
40,10627,Saturday,7874242977,1,FROZEN FOODS,2003
40,10627,Saturday,2740080024,1,DAIRY,1252
40,10627,Saturday,7874235187,1,DAIRY,1508
40,10627,Saturday,9518803128,1,DSD GROCERY,4644
40,10627,Saturday,3500044676,1,HOUSEHOLD CHEMICALS/SUPP,130
40,10627,Saturday,5228720046,1,GROCERY DRY GOODS,4292
40,10627,Saturday,2840043318,1,IMPULSE MERCHANDISE,808
40,10627,Saturday,68113107862,1,BAKERY,5017
8,10639,Saturday,68113103915,1,BEAUTY,4010
8,10639,Saturday,7800015240,1,DSD GROCERY,2455
37,10646,Saturday,4627,1,PRODUCE,8603
37,10646,Saturday,3338360002,1,PRODUCE,4005
37,10646,Saturday,60538871457,1,DAIRY,9100
37,10646,Saturday,4958,1,PRODUCE,701
37,10646,Saturday,7874237427,1,DAIRY,1203
37,10646,Saturday,78035378403,1,PRODUCE,3601
37,10646,Saturday,4790013010,1,GROCERY DRY GOODS,4201
37,10646,Saturday,2150000074,1,GROCERY DRY GOODS,4264
37,10646,Saturday,4011,1,PRODUCE,5501
37,10646,Saturday,3700022400,1,HOUSEHOLD CHEMICALS/SUPP,700
37,10646,Saturday,3800087010,1,GROCERY DRY GOODS,3555
37,10646,Saturday,8000000681,1,GROCERY DRY GOODS,2909
37,10646,Saturday,7874200401,1,GROCERY DRY GOODS,4201
37,10646,Saturday,7524310502,1,DAIRY,1512
37,10646,Saturday,4050,1,PRODUCE,6501
37,10646,Saturday,4080,1,PRODUCE,7904
37,10646,Saturday,68896201808,1,PRODUCE,8613
37,10646,Saturday,8660000027,1,GROCERY DRY GOODS,2909
37,10646,Saturday,5286701193,1,PRODUCE,7906
37,10646,Saturday,1749903810,3,HOUSEHOLD CHEMICALS/SUPP,586
18,10663,Saturday,68113107270,1,PERSONAL CARE,402
18,10663,Saturday,88796103037,1,TOYS,1506
18,10663,Saturday,3980010805,1,IMPULSE MERCHANDISE,906
18,10663,Saturday,3980010797,1,IMPULSE MERCHANDISE,904
43,10693,Saturday,2454368977,1,MEDIA AND GAMING,9620
43,10693,Saturday,4093,1,PRODUCE,4008
43,10693,Saturday,2529300274,1,DAIRY,1511
43,10693,Saturday,4339626428,1,MEDIA AND GAMING,9635
43,10693,Saturday,1600048452,1,GROCERY DRY GOODS,3600
43,10693,Saturday,3700090539,1,HOUSEHOLD CHEMICALS/SUPP,600
43,10693,Saturday,2529300098,1,DAIRY,1511
43,10693,Saturday,4011,1,PRODUCE,5501
43,10693,Saturday,3800059661,1,GROCERY DRY GOODS,3555
43,10693,Saturday,3429904641,1,BATH AND SHOWER,4904
7,10705,Saturday,2400036702,1,GROCERY DRY GOODS,2764
7,10705,Saturday,4061,1,PRODUCE,7501
7,10705,Saturday,6414404322,1,GROCERY DRY GOODS,3005
7,10705,Saturday,4542153300,1,MEAT - FRESH & FROZEN,1251
8,10711,Saturday,7084781116,1,DSD GROCERY,3467
8,10711,Saturday,1254661959,1,IMPULSE MERCHANDISE,135
3,10747,Saturday,68113163352,1,FINANCIAL SERVICES,278
3,10747,Saturday,68113163353,1,FINANCIAL SERVICES,277
25,10762,Saturday,82926814448,1,PLUS AND MATERNITY,529
25,10762,Saturday,64541675156,1,CELEBRATION,14
25,10762,Saturday,20966500000,1,SERVICE DELI,7010
25,10762,Saturday,64541671811,1,CELEBRATION,801
25,10762,Saturday,7535310503,1,OFFICE SUPPLIES,3522
27,10766,Saturday,1111161164,1,PERSONAL CARE,3181
27,10766,Saturday,3500074100,1,PERSONAL CARE,203
27,10766,Saturday,3700044981,1,PERSONAL CARE,801
27,10766,Saturday,3224755783,1,LAWN AND GARDEN,5610
27,10766,Saturday,2471921636,1,HORTICULTURE AND ACCESS,8615
27,10766,Saturday,8740403140,1,LAWN AND GARDEN,2588
27,10766,Saturday,4687856442,1,LAWN AND GARDEN,4022
27,10766,Saturday,1700002670,2,PERSONAL CARE,3183
27,10766,Saturday,7278504499,1,BEAUTY,3300
40,10777,Saturday,73114972627,2,SEAFOOD,1078
40,10777,Saturday,68113132864,1,PRODUCE,6950
40,10777,Saturday,22522300000,1,MEAT - FRESH & FROZEN,6569
40,10777,Saturday,2781500231,1,PRE PACKED DELI,7252
40,10777,Saturday,1370082410,1,HOUSEHOLD PAPER GOODS,6010
40,10777,Saturday,22620700000,1,MEAT - FRESH & FROZEN,1903
40,10777,Saturday,3800049274,1,FROZEN FOODS,2112
40,10777,Saturday,78735917504,2,PRODUCE,7101
40,10777,Saturday,4133533458,2,GROCERY DRY GOODS,2453
40,10777,Saturday,1370082215,2,HOUSEHOLD PAPER GOODS,6010
40,10777,Saturday,7874211675,1,HOUSEHOLD PAPER GOODS,7010
40,10777,Saturday,68113102790,1,PRODUCE,7009
40,10777,Saturday,3700034431,1,HOUSEHOLD PAPER GOODS,2017
40,10777,Saturday,7539100470,1,SEAFOOD,1026
40,10777,Saturday,7874211434,1,HOUSEHOLD PAPER GOODS,5030
40,10777,Saturday,3000031069,2,GROCERY DRY GOODS,4351
40,10777,Saturday,6343589111,2,HOUSEHOLD PAPER GOODS,2021
40,10777,Saturday,7069002386,1,GROCERY DRY GOODS,3858
40,10777,Saturday,68113132894,2,PRODUCE,7002
40,10777,Saturday,3338320027,1,PRODUCE,3601
40,10777,Saturday,3700034864,1,HOUSEHOLD PAPER GOODS,2012
40,10777,Saturday,7187154201,1,PRE PACKED DELI,3232
40,10777,Saturday,7874208002,1,DSD GROCERY,3300
40,10777,Saturday,2400001440,2,GROCERY DRY GOODS,2817
40,10777,Saturday,3485622698,1,DSD GROCERY,4680
40,10777,Saturday,7874211674,1,HOUSEHOLD PAPER GOODS,7010
40,10777,Saturday,2265530605,1,PRE PACKED DELI,3232
40,10777,Saturday,7874208411,4,DSD GROCERY,3301
3,10782,Saturday,60538819035,1,FINANCIAL SERVICES,1000
3,10782,Saturday,83032400641,1,IMPULSE MERCHANDISE,1001
25,10797,Saturday,2840043318,1,IMPULSE MERCHANDISE,808
25,10797,Saturday,9064962807,1,BRAS & SHAPEWEAR,3920
25,10797,Saturday,88561522905,1,SLEEPWEAR/FOUNDATIONS,6040
25,10797,Saturday,1254661229,1,IMPULSE MERCHANDISE,135
25,10797,Saturday,1958571822,1,BRAS & SHAPEWEAR,1122
25,10797,Saturday,7721048084,1,JEWELRY AND SUNGLASSES,6810
33,10814,Saturday,3000004090,1,GROCERY DRY GOODS,3552
33,10814,Saturday,6233805762,1,HOUSEHOLD CHEMICALS/SUPP,8910
33,10814,Saturday,4650073796,1,HOUSEHOLD CHEMICALS/SUPP,8910
33,10814,Saturday,4650074540,1,HOUSEHOLD CHEMICALS/SUPP,8910
33,10814,Saturday,3000004360,1,GROCERY DRY GOODS,3552
5,10819,Saturday,,1,PHARMACY RX,
5,10819,Saturday,,1,PHARMACY RX,
5,10839,Saturday,63165660252,1,PHARMACY OTC,541
4,10848,Saturday,980000761,1,IMPULSE MERCHANDISE,145
4,10848,Saturday,3013471221,1,HORTICULTURE AND ACCESS,390
4,10848,Saturday,85633106,1,PHARMACY OTC,4081
999,10857,Saturday,87458603514,1,IMPULSE MERCHANDISE,8023
999,10857,Saturday,60971715533,-1,PLUS AND MATERNITY,284
9,10904,Saturday,7181506328,2,OFFICE SUPPLIES,3731
39,10970,Saturday,4000042161,1,"CANDY, TOBACCO, COOKIES",82
39,10970,Saturday,7172572751,1,PRODUCE,220
39,10970,Saturday,4650073334,1,HOUSEHOLD CHEMICALS/SUPP,8910
39,10970,Saturday,3500049862,1,HOUSEHOLD CHEMICALS/SUPP,145
39,10970,Saturday,4650073333,1,HOUSEHOLD CHEMICALS/SUPP,8910
39,10970,Saturday,8768400511,1,DSD GROCERY,4624
39,10970,Saturday,7600134000,1,HOME DECOR,5552
39,10970,Saturday,60538818717,2,DAIRY,1503
39,10970,Saturday,7341001375,1,COMM BREAD,3703
39,10970,Saturday,4046,1,PRODUCE,5620
39,10970,Saturday,4011,1,PRODUCE,5501
39,10970,Saturday,3800057608,1,GROCERY DRY GOODS,3600
39,10970,Saturday,60538871461,1,DAIRY,9101
39,10970,Saturday,7146401776,1,PRODUCE,7131
39,10970,Saturday,4748544363,1,HOME DECOR,5545
39,10970,Saturday,7940034218,1,PERSONAL CARE,27
39,10970,Saturday,2529300241,1,DAIRY,1511
36,10976,Saturday,2279691421,1,PERSONAL CARE,5039
36,10976,Saturday,2279691614,1,PERSONAL CARE,5260
36,10976,Saturday,2279691423,1,PERSONAL CARE,5260
36,10976,Saturday,2279691422,1,PERSONAL CARE,5047
9,10989,Saturday,7499904029,1,HOME MANAGEMENT,1164
38,10992,Saturday,7874208993,1,FROZEN FOODS,1853
38,10992,Saturday,1559401010,1,PHARMACY OTC,4006
38,10992,Saturday,6827473441,1,DSD GROCERY,2351
38,10992,Saturday,1111126131,1,PERSONAL CARE,1404
38,10992,Saturday,68113107862,1,BAKERY,5017
38,10992,Saturday,60538871461,1,DAIRY,9101
38,10992,Saturday,7874235187,2,DAIRY,1508
38,10992,Saturday,2430004130,2,COMM BREAD,3707
38,10992,Saturday,64786510001,2,PHARMACY OTC,1137
38,10992,Saturday,7104006310,1,DAIRY,7957
38,10992,Saturday,4011,1,PRODUCE,5501
38,10992,Saturday,4178900105,2,GROCERY DRY GOODS,3120
38,10992,Saturday,68113168757,1,PHARMACY OTC,3534
38,10992,Saturday,7128785993,1,GROCERY DRY GOODS,3324
38,10992,Saturday,2500004670,1,DAIRY,1404
38,10992,Saturday,7874222803,2,GROCERY DRY GOODS,4451
35,11008,Saturday,8768400095,1,DSD GROCERY,4624
35,11008,Saturday,7084781116,2,DSD GROCERY,3467
35,11008,Saturday,4011,1,PRODUCE,5501
35,11008,Saturday,2500005838,1,DSD GROCERY,3000
35,11008,Saturday,8768400099,1,DSD GROCERY,4624
35,11008,Saturday,1590013401,4,PRE PACKED DELI,7501
35,11008,Saturday,2500005838,1,DSD GROCERY,3000
35,11008,Saturday,60538871461,1,DAIRY,9101
7,11046,Saturday,7152401172,1,GROCERY DRY GOODS,2708
7,11046,Saturday,7874235186,1,DAIRY,1508
7,11046,Saturday,7225004319,2,COMM BREAD,3702
9,11056,Saturday,60538814876,1,SHOES,8200
9,11056,Saturday,6843791126,1,IMPULSE MERCHANDISE,125
9,11056,Saturday,2430083526,1,COMM BREAD,2286
9,11102,Saturday,60538813804,1,SHOES,1641
9,11102,Saturday,3700045536,1,HOUSEHOLD CHEMICALS/SUPP,8910
39,11103,Saturday,4140503670,1,PERSONAL CARE,4092
39,11103,Saturday,3040021640,3,HOUSEHOLD PAPER GOODS,1020
39,11103,Saturday,3800055647,1,DSD GROCERY,4679
39,11103,Saturday,8585421777,1,ELECTRONICS,6523
39,11103,Saturday,3040077852,1,HOUSEHOLD PAPER GOODS,3006
39,11103,Saturday,3700082317,-1,IMPULSE MERCHANDISE,337
39,11103,Saturday,3810013871,1,PETS AND SUPPLIES,410
39,11103,Saturday,68113169937,1,PHARMACY OTC,2006
39,11103,Saturday,3700082317,2,IMPULSE MERCHANDISE,337
39,11103,Saturday,61565030020,1,PETS AND SUPPLIES,3635
39,11103,Saturday,84052501296,1,COOK AND DINE,63
39,11103,Saturday,3700020444,1,PERSONAL CARE,27
39,11103,Saturday,7874214466,1,PERSONAL CARE,3063
38,11106,Saturday,69922162117,2,COMM BREAD,3729
38,11106,Saturday,4470006041,1,PRE PACKED DELI,7503
38,11106,Saturday,2430004106,2,COMM BREAD,3707
38,11106,Saturday,3663202760,1,DAIRY,1443
38,11106,Saturday,60538816933,1,SHOES,1909
39,11122,Saturday,7874235187,1,DAIRY,1508
39,11122,Saturday,4900005238,1,DSD GROCERY,9519
39,11122,Saturday,7874204025,3,HOUSEHOLD PAPER GOODS,1008
39,11122,Saturday,5200010239,1,DSD GROCERY,4606
39,11122,Saturday,5200032555,1,DSD GROCERY,4606
39,11122,Saturday,4850002106,1,DAIRY,1407
39,11122,Saturday,7756722482,1,FROZEN FOODS,1853
39,11122,Saturday,7418226888,1,PERSONAL CARE,3185
39,11122,Saturday,6827492714,1,DSD GROCERY,9214
39,11122,Saturday,2840042172,1,DSD GROCERY,9256
999,11176,Saturday,88491882809,-1,LADIESWEAR,9065
999,11176,Saturday,87458603514,1,IMPULSE MERCHANDISE,8023
27,11180,Saturday,4736234322,1,LAWN AND GARDEN,112
27,11180,Saturday,2650902665,1,LAWN AND GARDEN,222
5,11196,Saturday,7467664411,1,PHARMACY OTC,3032
8,11211,Saturday,82927452081,1,PETS AND SUPPLIES,1020
8,11211,Saturday,68113168758,1,PHARMACY OTC,3534
999,11269,Saturday,88694418418,-2,BRAS & SHAPEWEAR,2797
999,11269,Saturday,88694418433,-1,BRAS & SHAPEWEAR,2797
999,11359,Saturday,4178500098,-1,HOUSEHOLD CHEMICALS/SUPP,9140
999,11359,Saturday,4077306478,-1,BATH AND SHOWER,1721
