TripType,DOW,UniqueItems,TotalQty,RtrnQty,NetQty,UniqDepts,OneItemDepts,RtrnDepts
40,Thursday,14,20,0,20,4,2,0
40,Thursday,25,31,2,29,14,9,2
40,Thursday,19,21,0,21,10,5,0
40,Thursday,21,26,0,26,7,3,0
8,Friday,3,3,0,3,2,1,0
8,Friday,3,3,0,3,2,1,0
8,Friday,3,3,0,3,2,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,3,0,3,2,2,0
8,Friday,2,3,0,3,2,2,0
8,Friday,2,3,0,3,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,4,4,0,4,4,4,0
8,Friday,2,2,0,2,1,0,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,2,0,2,1,1,0
8,Friday,2,2,0,2,1,0,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,1,0,0
8,Friday,2,2,0,2,1,0,0
8,Friday,2,2,0,2,2,2,0
8,Friday,3,3,0,3,2,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,3,4,1,3,2,1,1
8,Friday,1,2,0,2,1,1,0
8,Friday,2,2,0,2,1,0,0
8,Friday,3,3,0,3,2,1,0
8,Friday,3,3,0,3,1,0,0
8,Friday,2,2,0,2,1,0,0
8,Friday,3,3,0,3,1,0,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,3,3,0,3,3,3,0
8,Friday,2,3,0,3,2,2,0
8,Friday,4,4,0,4,1,0,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,1,1,2,2,1
8,Friday,1,1,0,1,1,1,0
8,Friday,3,3,0,3,3,3,0
8,Friday,2,2,0,2,2,2,0
8,Friday,2,2,0,2,2,2,0
8,Friday,3,3,0,3,3,3,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,3,0,3,1,1,0
8,Friday,3,4,1,3,2,1,1
8,Friday,2,2,0,2,1,0,0
8,Friday,2,2,0,2,2,2,0
8,Friday,2,3,0,3,2,2,0
8,Friday,2,2,0,2,2,2,0
8,Friday,2,2,0,2,1,0,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,3,0,3,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,3,3,0,3,3,3,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,2,0,2,1,1,0
8,Friday,3,3,0,3,2,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,3,0,3,2,2,0
8,Friday,3,3,0,3,2,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,1,0,0
8,Friday,2,2,0,2,2,2,0
8,Friday,3,3,0,3,2,1,0
8,Friday,1,2,0,2,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,3,3,0,3,2,1,0
8,Friday,3,3,0,3,2,1,0
8,Friday,3,3,0,3,2,1,0
8,Friday,3,3,0,3,3,3,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,2,0,2,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,3,0,3,2,2,0
8,Friday,2,2,0,2,2,2,0
8,Friday,2,2,0,2,1,0,0
8,Friday,3,3,0,3,2,1,0
8,Friday,1,2,0,2,1,1,0
8,Friday,3,3,0,3,2,1,0
8,Friday,3,3,0,3,2,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,3,0,3,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,3,3,0,3,1,0,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,2,0,2,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,3,3,0,3,3,3,0
8,Friday,3,3,0,3,3,3,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,1,0,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,1,1,1,0,1
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,3,3,0,3,3,3,0
8,Friday,2,2,0,2,1,0,0
8,Friday,2,2,0,2,2,2,0
8,Friday,2,2,0,2,2,2,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,3,3,0,3,3,3,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,1,0,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,3,0,3,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,1,0,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,1,0,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,3,3,0,3,3,3,0
8,Friday,1,1,0,1,1,1,0
8,Friday,3,3,0,3,2,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,3,3,0,3,3,3,0
8,Friday,1,1,0,1,1,1,0
8,Friday,3,3,0,3,3,3,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,2,0,2,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,1,1,2,2,1
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,1,0,0
8,Friday,1,1,0,1,1,1,0
8,Friday,3,3,0,3,2,1,0
8,Friday,3,3,0,3,2,1,0
8,Friday,4,4,0,4,3,2,0
8,Friday,3,3,0,3,3,3,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,3,3,0,3,3,3,0
8,Friday,3,3,0,3,2,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,1,0,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,3,3,0,3,2,1,0
8,Friday,3,3,0,3,3,3,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,3,3,0,3,3,3,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,1,0,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,2,0,2,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,5,5,0,5,2,0,0
8,Friday,1,1,0,1,1,1,0
8,Friday,3,3,0,3,1,0,0
8,Friday,2,2,0,2,1,0,0
8,Friday,2,3,0,3,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,3,3,0,3,1,0,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,2,2,0,2,1,0,0
8,Friday,3,3,0,3,3,3,0
8,Friday,1,2,0,2,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,3,0,3,1,0,0
8,Friday,4,4,0,4,2,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,3,3,0,3,3,3,0
8,Friday,2,2,0,2,1,0,0
8,Friday,2,2,0,2,2,2,0
8,Friday,3,3,0,3,3,3,0
8,Friday,1,1,0,1,1,1,0
8,Friday,3,3,0,3,2,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,3,3,0,3,2,1,0
8,Friday,3,3,0,3,2,1,0
8,Friday,2,3,0,3,2,2,0
8,Friday,2,2,0,2,2,2,0
8,Friday,2,2,0,2,2,2,0
8,Friday,2,2,0,2,2,2,0
8,Friday,2,2,0,2,1,0,0
8,Friday,3,3,0,3,2,1,0
8,Friday,2,2,0,2,1,0,0
8,Friday,1,2,0,2,1,1,0
8,Friday,3,3,0,3,3,3,0
8,Friday,2,3,0,3,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,3,3,0,3,2,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,2,0,2,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,3,3,0,3,2,1,0
8,Friday,3,3,0,3,1,0,0
8,Friday,2,2,0,2,1,0,0
8,Friday,2,2,0,2,2,2,0
8,Friday,2,2,0,2,1,0,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,3,3,0,3,1,0,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,3,3,0,3,2,1,0
8,Friday,1,2,0,2,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,3,0,3,1,1,0
8,Friday,3,3,0,3,3,3,0
8,Friday,2,2,0,2,2,2,0
8,Friday,2,2,0,2,1,0,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,3,3,0,3,3,3,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,1,0,0
8,Friday,1,2,0,2,1,1,0
8,Friday,2,3,0,3,1,0,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,2,0,2,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,3,3,0,3,3,3,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,1,0,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,1,0,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,3,0,3,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,1,0,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,1,0,0
8,Friday,2,2,0,2,1,0,0
8,Friday,2,2,0,2,2,2,0
8,Friday,2,2,0,2,2,2,0
8,Friday,3,3,0,3,1,0,0
8,Friday,3,3,0,3,3,3,0
8,Friday,3,3,0,3,3,3,0
8,Friday,2,3,0,3,2,2,0
8,Friday,3,3,0,3,2,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,3,0,3,1,0,0
8,Friday,2,2,0,2,2,2,0
8,Friday,3,3,0,3,3,3,0
8,Friday,3,3,0,3,2,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,1,1,1,0,1
8,Friday,1,2,0,2,1,1,0
8,Friday,3,3,0,3,3,3,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,3,3,0,3,1,0,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,2,2,0,2,1,0,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,4,4,0,4,3,2,0
8,Friday,2,3,0,3,1,0,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,1,0,0
8,Friday,2,3,0,3,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,1,0,0
8,Friday,1,2,0,2,1,1,0
8,Friday,1,3,0,3,1,1,0
8,Friday,3,3,0,3,2,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,3,3,0,3,1,0,0
8,Friday,1,1,0,1,1,1,0
8,Friday,3,3,0,3,1,0,0
8,Friday,3,3,0,3,2,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,2,1,1,1,1,1
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,1,1,1,0,1
8,Friday,1,3,0,3,1,1,0
8,Friday,3,3,0,3,3,3,0
8,Friday,1,2,1,1,1,1,1
8,Friday,2,2,0,2,2,2,0
8,Friday,2,2,0,2,2,2,0
8,Friday,2,2,0,2,2,2,0
8,Friday,3,3,0,3,3,3,0
8,Friday,1,3,0,3,1,1,0
8,Friday,3,3,0,3,2,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,2,0,2,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,2,2,0,2,1,0,0
8,Friday,2,2,0,2,1,0,0
8,Friday,2,2,0,2,2,2,0
8,Friday,2,3,0,3,2,2,0
8,Friday,2,2,0,2,1,0,0
8,Friday,1,1,0,1,1,1,0
8,Friday,4,4,0,4,2,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,3,3,0,3,1,0,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,2,2,0
8,Friday,2,2,0,2,1,0,0
8,Friday,3,4,1,3,3,3,1
8,Friday,2,2,0,2,2,2,0
8,Friday,1,2,0,2,1,1,0
8,Friday,2,3,0,3,1,0,0
8,Friday,2,2,0,2,2,2,0
8,Friday,2,2,0,2,2,2,0
8,Friday,3,3,0,3,2,1,0
8,Friday,3,3,0,3,3,3,0
8,Friday,5,5,0,5,2,0,0
8,Friday,2,3,0,3,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,0,2,1,0,0
8,Friday,3,3,0,3,3,3,0
8,Friday,2,2,0,2,2,2,0
8,Friday,2,3,0,3,1,0,0
8,Friday,2,2,0,2,2,2,0
8,Friday,3,3,0,3,3,3,0
8,Friday,2,2,0,2,2,2,0
8,Friday,2,2,0,2,2,2,0
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,3,3,0,3,2,1,0
8,Friday,1,1,0,1,1,1,0
8,Friday,2,2,1,1,1,0,1
8,Friday,1,1,0,1,1,1,0
8,Friday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,2,2,1,1,2,2,1
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,3,3,0,3,2,1,0
8,Saturday,1,2,0,2,1,1,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,3,3,0,3,2,1,0
8,Saturday,2,2,0,2,1,0,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,2,2,0,2,1,0,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,3,3,0,3,3,3,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,3,3,0,3,3,3,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,2,2,0,2,1,0,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,3,3,0,3,1,0,0
8,Saturday,2,2,0,2,1,0,0
8,Saturday,3,3,0,3,3,3,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,2,2,0,2,1,0,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,2,0,2,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,3,3,0,3,1,0,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,2,0,2,1,1,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,2,3,0,3,1,0,0
8,Saturday,3,3,0,3,2,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,2,0,2,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,3,0,3,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,2,2,0,2,1,0,0
8,Saturday,3,3,0,3,2,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,3,3,0,3,3,3,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,3,0,3,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,3,3,0,3,1,0,0
8,Saturday,1,2,0,2,1,1,0
8,Saturday,1,2,0,2,1,1,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,2,0,2,1,1,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,3,3,0,3,2,1,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,2,2,0,2,1,0,0
8,Saturday,2,2,0,2,1,0,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,2,0,2,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,3,3,0,3,2,1,0
8,Saturday,2,2,0,2,1,0,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,2,3,0,3,1,0,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,2,0,2,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,3,3,0,3,2,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,2,2,0,2,1,0,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,2,2,0,2,1,0,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,3,3,0,3,3,3,0
8,Saturday,3,3,0,3,2,1,0
8,Saturday,3,3,0,3,2,1,0
8,Saturday,1,2,0,2,1,1,0
8,Saturday,3,3,0,3,3,3,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,2,3,0,3,2,2,0
8,Saturday,3,3,0,3,1,0,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,2,2,0,2,1,0,0
8,Saturday,3,3,0,3,1,0,0
8,Saturday,2,2,0,2,1,0,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,3,3,0,3,2,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,2,3,0,3,2,2,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,2,2,0,2,1,0,0
8,Saturday,2,2,0,2,1,0,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,2,2,0,2,1,0,0
8,Saturday,3,3,0,3,2,1,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,2,2,0,2,1,0,0
8,Saturday,2,2,0,2,1,0,0
8,Saturday,2,3,0,3,1,0,0
8,Saturday,2,3,0,3,2,2,0
8,Saturday,3,3,0,3,1,0,0
8,Saturday,2,3,0,3,2,2,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,2,3,0,3,2,2,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,3,3,0,3,1,0,0
8,Saturday,3,3,0,3,2,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,2,0,2,1,1,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,3,3,0,3,2,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,3,3,0,3,3,3,0
8,Saturday,2,3,0,3,2,2,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,1,2,0,2,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,3,3,0,3,2,1,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,2,3,1,2,2,2,1
8,Saturday,3,3,0,3,1,0,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,2,3,0,3,2,2,0
8,Saturday,3,3,0,3,2,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,2,3,0,3,2,2,0
8,Saturday,4,4,1,3,4,4,1
8,Saturday,3,3,0,3,2,1,0
8,Saturday,2,2,0,2,1,0,0
8,Saturday,2,2,0,2,1,0,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,3,3,0,3,2,1,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,3,3,0,3,2,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,3,3,0,3,3,3,0
8,Saturday,3,3,0,3,1,0,0
8,Saturday,3,3,1,2,2,1,1
8,Saturday,3,3,0,3,3,3,0
8,Saturday,3,3,0,3,2,1,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,3,3,0,3,3,3,0
8,Saturday,3,3,0,3,2,1,0
8,Saturday,3,3,0,3,2,1,0
8,Saturday,3,3,0,3,2,1,0
8,Saturday,2,2,0,2,1,0,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,2,2,0,2,1,0,0
8,Saturday,3,3,0,3,3,3,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,2,3,0,3,2,2,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,2,2,0,2,1,0,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,1,2,0,2,1,1,0
8,Saturday,2,3,0,3,2,2,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,3,3,0,3,2,1,0
8,Saturday,3,3,0,3,2,1,0
8,Saturday,1,1,0,1,1,1,0
8,Saturday,2,2,0,2,2,2,0
8,Saturday,1,1,0,1,1,1,0
